Timestamp,Milliseconds,X,Y,Z,cos,headingAccuracy
2019-10-27 20:40:53,205716,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:53,205716,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:53,205716,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:53,205716,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:53,205716,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:53,205716,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:53,205716,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:53,205716,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:53,205716,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:53,205716,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:53,205716,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:53,205716,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:53,205716,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:53,205716,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:53,205716,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:53,205716,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:53,205716,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:53,205716,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:53,205716,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:53,205716,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:53,205716,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:53,205716,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:53,205716,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:53,205716,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:53,205716,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:53,205716,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:53,205716,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:53,205716,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:53,205716,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:53,205716,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:53,205716,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:53,205716,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:53,205716,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:53,205716,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:53,205716,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:53,205716,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:53,205716,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:53,205716,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:53,205716,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:53,205716,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:53,205716,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:53,205716,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:53,205716,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:53,205716,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:53,205716,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:53,205716,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:53,205716,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:53,205716,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:53,205716,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:53,205716,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:53,205716,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:53,205716,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:53,205716,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:53,205716,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:53,205716,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:53,205716,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:53,205716,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:53,205716,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:53,205716,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:53,205716,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:53,205716,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:53,205716,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:53,205716,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:53,205717,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:53,205717,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:53,205717,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:53,205717,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:53,205717,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:53,205717,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:53,205717,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:53,205717,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:54,206041,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:55,207042,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:56,208040,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:57,209024,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:58,210041,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:59,211034,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:41:00,212041,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:41:01,213031,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:41:02,214032,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:41:03,215008,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:41:04,216024,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:41:05,217039,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:41:06,218041,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:41:07,219053,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:41:08,220041,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:43:00,332154,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:43:00,332154,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:43:00,332154,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:43:00,332154,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:43:00,332154,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:43:00,332154,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:43:00,332154,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:43:00,332154,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:43:00,332154,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:43:00,332154,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:43:00,332154,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:43:00,332154,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:43:00,332154,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:43:00,332154,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:43:00,332154,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:43:00,332154,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:43:00,332154,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:43:00,332154,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:43:00,332154,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:43:00,332154,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:43:00,332154,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:43:00,332154,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:43:00,332154,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:43:00,332154,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:43:00,332154,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:43:00,332154,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:43:00,332154,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:43:00,332154,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:43:00,332154,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:43:00,332154,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:43:00,332154,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:43:00,332154,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:43:00,332154,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:43:00,332154,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:43:00,332154,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:43:00,332154,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:43:00,332154,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:43:00,332154,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:43:00,332154,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:43:00,332154,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:43:00,332154,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:43:00,332154,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:43:00,332154,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:43:00,332154,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:43:00,332154,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:43:00,332154,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:43:00,332154,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:43:00,332154,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:43:00,332154,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:43:00,332154,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:43:00,332154,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:43:00,332154,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:43:00,332154,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:43:00,332154,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:43:00,332154,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:43:00,332154,0.285116,0.001517,0.489836,0.823873,0.0
