Timestamp,Milliseconds,X,Y,Z,cos,headingAccuracy
2019-10-27 16:38:19,1924022,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:38:21,1925040,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:38:22,1926037,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:38:23,1927037,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:38:24,1928038,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:38:25,1929037,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:38:26,1930040,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:38:27,1931040,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:38:28,1932040,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:38:29,1933040,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:38:30,1934026,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:38:31,1935040,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:38:32,1936040,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:38:33,1937029,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:38:34,1938036,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:38:35,1939040,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:38:36,1940279,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:38:37,1941040,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:38:38,1942035,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:38:39,1943040,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:38:40,1944040,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:38:41,1945040,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:38:42,1946040,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:38:43,1947040,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:38:44,1948040,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:38:45,1949038,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:38:46,1950036,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:38:47,1951040,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:38:48,1952040,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:38:49,1953040,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:38:50,1954040,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:38:51,1955040,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:38:52,1956040,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:38:53,1957040,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:38:54,1958040,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:38:55,1959040,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:38:56,1960040,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:38:57,1961040,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:38:58,1962040,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:38:59,1963040,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:39:00,1964040,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:39:01,1965040,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:39:02,1966040,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:39:03,1967040,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:39:04,1968036,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:39:05,1969040,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:39:06,1970040,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:39:07,1971041,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:39:08,1972036,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:39:09,1973033,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:39:10,1974040,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:39:11,1975040,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:39:12,1976040,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:39:13,1977040,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:39:14,1978040,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:39:15,1979040,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:39:16,1980032,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:39:17,1981031,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:39:18,1982040,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:39:19,1983040,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:39:20,1984040,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:39:21,1985040,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:39:22,1986040,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:39:23,1987030,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:39:24,1988040,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:39:25,1989038,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:39:26,1990038,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:39:27,1991037,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:39:27,1992012,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:39:29,1993035,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:39:30,1994036,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:39:31,1995040,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:39:32,1996034,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:39:32,1997016,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:39:34,1998040,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:39:35,1999038,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:39:36,2000040,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:39:37,2001041,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:39:38,2002038,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:39:38,2003021,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:39:39,2004022,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:39:41,2005040,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:39:41,2006002,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:39:43,2007040,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:39:44,2008033,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:39:45,2009034,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:39:46,2010039,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:39:47,2011040,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:39:47,2012010,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:39:48,2013007,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:39:50,2014040,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:39:51,2015040,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:39:52,2016038,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:39:53,2017039,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:39:54,2018037,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:39:55,2019033,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:39:56,2020037,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:39:57,2021037,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:39:58,2022041,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:39:58,2023010,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:39:59,2024003,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:40:01,2025038,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:40:02,2026040,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:40:03,2027025,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:40:04,2028036,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:40:04,2029005,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:40:06,2030029,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:40:07,2031026,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:40:08,2032035,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:40:09,2033035,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:40:10,2034029,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:40:11,2035036,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:40:11,2036012,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:40:13,2037039,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:40:13,2038020,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:40:15,2039041,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:40:15,2040017,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:40:16,2041009,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:40:18,2042040,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:40:19,2043037,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:40:20,2044040,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:40:21,2045027,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:40:22,2046040,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:40:22,2047013,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:40:24,2048040,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:40:24,2049015,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:40:26,2050025,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:40:27,2051040,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:40:28,2052041,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:40:29,2053039,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:40:29,2054007,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:40:30,2055006,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:40:31,2056009,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:40:33,2057037,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:40:33,2058006,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:40:35,2059027,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:40:36,2060040,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:40:37,2061041,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:40:37,2062016,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:40:39,2063040,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:40:40,2064044,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:40:41,2065036,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:40:42,2066040,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:40:43,2067040,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:40:43,2068006,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:40:45,2069040,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:40:46,2070041,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:40:46,2071014,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:40:48,2072034,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:40:49,2073038,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:40:50,2074034,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:40:51,2075033,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:40:51,2076010,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:40:52,2077002,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:40:54,2078034,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:40:55,2079037,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:40:56,2080040,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:40:56,2081020,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:40:57,2082009,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:40:59,2083038,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:41:00,2084052,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:41:01,2085037,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:41:02,2086034,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:41:03,2087032,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:41:04,2088032,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:41:05,2089033,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:41:06,2090036,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:41:07,2091038,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:41:08,2092040,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:41:09,2093040,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:41:10,2094026,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:41:11,2095038,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:41:12,2096036,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:41:13,2097032,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:41:14,2098038,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:41:15,2099041,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:41:16,2100032,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:41:17,2101040,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:41:18,2102039,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:41:18,2103009,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:41:20,2104037,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:41:20,2105007,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:41:22,2106031,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:41:23,2107031,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:41:24,2108041,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:41:25,2109039,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:41:25,2110001,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:41:27,2111040,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:41:28,2112035,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:41:29,2113040,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:41:30,2114040,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:41:31,2115040,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:41:32,2116035,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:41:33,2117032,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:41:34,2118037,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:41:34,2119021,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:41:36,2120032,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:41:36,2121011,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:41:37,2122019,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:41:39,2123040,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:41:39,2124018,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:41:41,2125040,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:41:42,2126028,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:41:43,2127039,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:41:44,2128040,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:41:44,2129001,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:41:46,2130040,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:41:46,2131001,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:41:47,2132013,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:41:49,2133040,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:41:49,2134006,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:41:51,2135040,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:41:51,2136005,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:41:53,2137038,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:41:54,2138040,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:41:55,2139040,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:41:55,2140020,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:41:57,2141029,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:41:57,2142017,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:41:58,2143016,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:42:00,2144040,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:42:01,2145040,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:42:01,2146010,0.031894,0.169118,0.967552,0.184995,0.0
