	X	Y	Z	label
5398	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5399	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5400	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5401	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5402	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5403	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5404	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5405	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5406	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5407	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5408	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5409	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5410	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5411	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5412	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5413	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5414	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5415	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5416	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5417	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5418	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5419	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5420	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5421	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5422	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5423	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5424	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5425	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5426	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5427	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5428	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5429	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5430	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5431	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5432	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5433	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5434	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5435	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5436	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5437	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5438	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5439	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5440	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5441	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5442	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5443	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5444	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5445	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5446	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5447	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5448	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5449	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5450	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5451	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5452	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5453	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5454	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5455	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5456	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5457	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5458	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5459	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5460	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5461	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5462	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5463	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5464	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5465	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5466	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5467	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5468	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5469	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5470	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5471	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5472	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5473	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5474	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5475	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5476	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5477	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5478	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5479	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5480	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5481	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5482	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5483	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5484	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5485	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5486	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5487	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5488	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5489	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5490	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5491	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5492	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5493	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5494	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5495	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5496	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5497	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5498	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5499	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5500	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5501	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5502	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5503	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5504	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5505	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5506	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5507	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5508	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5509	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5510	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5511	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5512	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5513	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5514	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5515	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5516	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5517	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5518	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5519	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5520	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5521	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5522	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5523	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5524	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5525	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5526	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5527	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5528	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5529	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5530	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5531	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5532	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5533	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5534	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5535	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5536	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5537	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5538	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5539	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5540	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5541	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5542	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5543	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5544	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5545	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5546	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5547	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5548	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5549	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5550	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5551	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5552	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5553	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5554	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5555	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5556	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5557	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5558	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5559	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5560	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5561	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5562	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5563	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5564	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5565	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5566	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5567	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5568	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5569	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5570	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5571	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5572	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5573	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5574	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5575	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5576	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5577	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5578	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5579	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5580	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5581	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5582	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5583	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5584	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5585	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5586	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5587	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5588	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5589	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5590	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5591	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5592	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5593	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5594	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5595	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5596	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5597	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5598	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5599	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5600	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5601	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5602	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5603	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5604	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5605	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5606	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5607	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5608	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5609	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5610	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5611	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5612	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5613	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5614	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5615	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5616	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5617	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5618	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5619	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5620	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5621	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5622	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5623	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5624	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5625	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5626	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5627	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5628	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5629	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5630	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5631	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5632	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5633	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5634	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5635	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5636	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5637	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5638	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5639	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5640	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5641	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5642	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5643	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5644	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5645	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5646	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5647	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5648	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5649	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5650	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5651	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5652	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5653	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5654	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5655	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5656	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5657	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5658	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5659	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5660	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5661	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5662	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5663	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5664	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5665	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5666	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5667	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5668	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5669	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5670	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5671	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5672	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5673	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5674	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5675	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5676	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5677	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5678	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5679	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5680	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5681	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5682	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5683	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5684	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5685	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5686	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5687	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5688	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5689	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5690	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5691	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5692	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5693	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5694	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5695	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5696	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5697	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5698	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5699	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5700	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5701	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5702	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5703	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5704	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5705	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5706	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5707	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5708	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5709	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5710	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5711	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5712	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5713	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5714	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5715	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5716	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5717	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5718	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5719	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5720	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5721	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5722	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5723	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5724	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5725	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5726	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5727	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5728	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5729	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5730	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5731	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5732	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5733	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5734	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5735	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5736	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5737	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5738	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5739	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5740	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5741	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5742	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5743	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5744	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5745	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5746	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5747	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5748	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5749	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5750	-0.021548472000000003	-0.031125572	9.926663000000001	Walk
5751	1.0917894	6.014418	6.4669360000000005	Walk
5752	0.28013015	5.461341	7.800547	Walk
5753	-1.1731946000000002	6.2490573	6.261029	Walk
5754	-1.7454262999999999	5.3583870000000005	7.862798700000001	Walk
5755	-2.2314641	3.6129606	9.888355	Walk
5756	-3.4645156999999998	4.8484063	6.474119	Walk
5757	-1.9369683000000002	0.4070267	11.504491	Walk
5758	-1.6568381999999997	0.44772938	9.766247	Walk
5759	-1.7765520000000001	0.11492519	9.507666	Walk
5760	-1.8579572	0.39505535	9.593859	Walk
5761	-1.9154198	0.51716334	9.359220500000001	Walk
5762	-1.8364087	0.49082634	9.545974000000001	Walk
5763	-1.8866886000000003	0.8140534	9.615408	Walk
5764	-1.9345740000000002	0.58420306	9.306546	Walk
5765	-1.6281068	0.34716985	9.349642999999999	Walk
5766	-1.2522057	0.090982445	9.759064	Walk
5767	-1.525153	0.076616794	9.665688000000001	Walk
5768	-1.2450229	0.117319465	9.624985	Walk
5769	-1.3527653	0.05985687	9.670475999999999	Walk
5770	-1.3695252	0.19633053	9.725544000000001	Walk
5771	-1.3575538	0.21548474	9.7135725	Walk
5772	-1.2785428	0.16281068	9.792584	Walk
5773	-1.324034	0.08858817	9.701602000000001	Walk
5774	-1.2426286	0.13168511	10.144542999999999	Walk
5775	-1.3048798000000001	0.10774237	9.715967	Walk
5776	-1.1899546	0.23224466	9.73991	Walk
5777	-1.4796618000000001	0.19154198	9.730332	Walk
5778	-1.2330515	0.25618739999999995	9.869201	Walk
5779	-1.5443072	0.17717634	9.577099	Walk
5780	-1.5610671999999999	0.08619389	9.644139	Walk
5781	-1.5347302	0.102953814	9.797373	Walk
5782	-1.4389591	0.098165266	9.665688000000001	Walk
5783	-1.5419129999999999	0.15323359	9.792584	Walk
5784	-1.5514901	0.11013664	9.672871	Walk
5785	-1.2881198	0.28013015	9.785401	Walk
5786	-1.2713598999999998	0.40223816	9.90272	Walk
5787	-1.0534808999999998	-0.2657645	9.495694	Walk
5788	-2.056682	-0.083799616	9.569917	Walk
5789	-2.2242813	0.20830189999999998	9.488511	Walk
5790	-2.0518935000000003	-0.08140534	9.519637	Walk
5791	-2.1548474	-0.06943397	9.486116	Walk
5792	-2.2147042999999997	-0.07901107	9.335278	Walk
5793	-2.3631492	0.09337672	9.347249	Walk
5794	-1.977671	0.11253092	9.452597	Walk
5795	-1.350371	-0.026337024	9.792584	Walk
5796	-1.8723229	0.32562137	9.512454	Walk
5797	-1.9585168000000002	0.30407290000000003	9.443019999999999	Walk
5798	-2.0159793	0.39744959999999996	9.201198	Walk
5799	-1.8962656000000002	0.339987	9.708784	Walk
5800	-1.8076775	0.2681588	9.443019999999999	Walk
5801	-1.9896424	0.39505535	9.744699	Walk
5802	-1.6592325	0.18675344	9.644139	Walk
5803	-1.7909175	0.38308397	9.720756	Walk
5804	-1.0223553	1.158829	9.402317	Walk
5805	-1.0678465	0.6440599	9.828498	Walk
5806	-0.6895511	1.9489397000000002	9.591465	Walk
5807	-1.1253091	0.50040346	9.201198	Walk
5808	-0.62251145	0.46688359999999995	9.905114999999999	Walk
5809	-0.5865973000000001	0.59378016	9.742303999999999	Walk
5810	-0.74222517	0.44054657	9.80695	Walk
5811	-0.68236834	0.34956414	9.773430000000001	Walk
5812	-0.7637736999999999	0.34716985	9.692024	Walk
5813	-0.7637736999999999	0.34716985	9.692024	Walk
5814	-0.7637736999999999	0.34716985	9.692024	Walk
5815	-0.7637736999999999	0.34716985	9.692024	Walk
5816	-0.7637736999999999	0.34716985	9.692024	Walk
5817	-0.7637736999999999	0.34716985	9.692024	Walk
5818	-0.7637736999999999	0.34716985	9.692024	Walk
5819	-0.7637736999999999	0.34716985	9.692024	Walk
5820	-0.7637736999999999	0.34716985	9.692024	Walk
5821	-0.7637736999999999	0.34716985	9.692024	Walk
5822	-0.7637736999999999	0.34716985	9.692024	Walk
5823	-0.7637736999999999	0.34716985	9.692024	Walk
5824	-0.7637736999999999	0.34716985	9.692024	Walk
5825	-0.7637736999999999	0.34716985	9.692024	Walk
5826	-0.7637736999999999	0.34716985	9.692024	Walk
5827	-0.7637736999999999	0.34716985	9.692024	Walk
5828	-0.7637736999999999	0.34716985	9.692024	Walk
5829	-0.7637736999999999	0.34716985	9.692024	Walk
5830	-0.7637736999999999	0.34716985	9.692024	Walk
5831	-0.7637736999999999	0.34716985	9.692024	Walk
5832	-0.7637736999999999	0.34716985	9.692024	Walk
5833	-0.7637736999999999	0.34716985	9.692024	Walk
5834	-0.7637736999999999	0.34716985	9.692024	Walk
5835	-0.7637736999999999	0.34716985	9.692024	Walk
5836	-0.7637736999999999	0.34716985	9.692024	Walk
5837	-0.7637736999999999	0.34716985	9.692024	Walk
5838	-0.7637736999999999	0.34716985	9.692024	Walk
5839	-0.7637736999999999	0.34716985	9.692024	Walk
5840	-0.7637736999999999	0.34716985	9.692024	Walk
5841	-0.7637736999999999	0.34716985	9.692024	Walk
5842	-0.7637736999999999	0.34716985	9.692024	Walk
5843	-0.7637736999999999	0.34716985	9.692024	Walk
5844	-0.7637736999999999	0.34716985	9.692024	Walk
5845	-0.7637736999999999	0.34716985	9.692024	Walk
5846	-0.7637736999999999	0.34716985	9.692024	Walk
5847	-0.7637736999999999	0.34716985	9.692024	Walk
5848	-0.7637736999999999	0.34716985	9.692024	Walk
